ID,BIOSAMPLE_ACCESSION,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,MOXI,MOXI_lower_bound,MOXI_upper_bound,MOXI_midpoint,category,Path,MOXI_quality
site.05.subj.PTAN-0075.lab.TAN-236.iso.1,ERS1987095,ERR2184276,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184276/pilon/ERR2184276,HIGH
site.05.subj.PTAN-0076.lab.TAN-245.iso.1,ERS1987096,ERR2184277,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184277/pilon/ERR2184277,HIGH
site.05.subj.PTAN-0077.lab.TAN-241.iso.1,ERS1987097,ERR2184278,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184278/pilon/ERR2184278,HIGH
site.05.subj.PTAN-0078.lab.TAN-246.iso.1,ERS1987098,ERR2184279,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184279/pilon/ERR2184279,HIGH
site.05.subj.PTAN-0079.lab.TAN-248.iso.1,ERS1987099,ERR2184280,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184280/pilon/ERR2184280,HIGH
site.05.subj.PTAN-0082.lab.TAN-253.iso.1,ERS1987102,ERR2184283,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184283/pilon/ERR2184283,HIGH
site.05.subj.PTAN-0083.lab.TAN-256.iso.1,ERS1987103,ERR2184284,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184284/pilon/ERR2184284,HIGH
site.05.subj.PTAN-0084.lab.TAN-257.iso.1,ERS1987104,ERR2184285,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184285/pilon/ERR2184285,HIGH
site.05.subj.PTAN-0085.lab.TAN-258.iso.1,ERS1987105,ERR2184286,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184286/pilon/ERR2184286,HIGH
site.05.subj.PTAN-0088.lab.TAN-265.iso.1,ERS1987108,ERR2184289,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184289/pilon/ERR2184289,HIGH
site.05.subj.PTAN-0089.lab.TAN-266.iso.1,ERS1987109,ERR2184290,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184290/pilon/ERR2184290,HIGH
site.05.subj.PTAN-0092.lab.TAN-273.iso.1,ERS1987112,ERR2184293,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184293/pilon/ERR2184293,HIGH
site.05.subj.PTAN-0095.lab.TAN-286.iso.1,ERS1987115,ERR2184296,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184296/pilon/ERR2184296,HIGH
site.05.subj.PTAN-0096.lab.TAN-284.iso.1,ERS1987116,ERR2184297,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184297/pilon/ERR2184297,HIGH
site.05.subj.PTAN-0097.lab.TAN-289.iso.1,ERS1987117,ERR2184298,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184298/pilon/ERR2184298,HIGH
site.05.subj.PTAN-0098.lab.TAN-298.iso.1,ERS1987118,ERR2184299,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184299/pilon/ERR2184299,HIGH
site.05.subj.PTAN-0105.lab.TAN-321.iso.1,ERS1987125,ERR2184306,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184306/pilon/ERR2184306,HIGH
site.05.subj.PTAN-0106.lab.TAN-322.iso.1,ERS1987126,ERR2184307,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184307/pilon/ERR2184307,HIGH
site.05.subj.PTAN-0107.lab.TAN-325.iso.1,ERS1987127,ERR2184308,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184308/pilon/ERR2184308,HIGH
site.05.subj.PTAN-0113.lab.TAN-337.iso.1,ERS1987133,ERR2184314,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184314/pilon/ERR2184314,HIGH
site.05.subj.PTAN-0115.lab.TAN-345.iso.1,ERS1987135,ERR2184316,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184316/pilon/ERR2184316,HIGH
site.05.subj.PTAN-0121.lab.TAN-368.iso.1,ERS1987141,ERR2184322,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184322/pilon/ERR2184322,HIGH
site.05.subj.PTAN-0122.lab.TAN-369.iso.1,ERS1987142,ERR2184323,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,2.0,2.0,2.0,2.0,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184323/pilon/ERR2184323,HIGH
site.05.subj.PTAN-0124.lab.TAN-375.iso.1,ERS1987144,ERR2184325,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184325/pilon/ERR2184325,HIGH
site.05.subj.PTAN-0129.lab.TAN-388.iso.1,ERS1987149,ERR2184330,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184330/pilon/ERR2184330,HIGH
site.05.subj.PTAN-0130.lab.TAN-391.iso.1,ERS1987150,ERR2184331,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184331/pilon/ERR2184331,HIGH
site.05.subj.PTAN-0138.lab.TAN-421.iso.1,ERS1987158,ERR2184339,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184339/pilon/ERR2184339,HIGH
site.05.subj.PTAN-0147.lab.TAN-439.iso.1,ERS1987167,ERR2184348,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184348/pilon/ERR2184348,HIGH
site.05.subj.PTAN-0161.lab.TAN-481.iso.1,ERS1987181,ERR2184362,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184362/pilon/ERR2184362,HIGH
site.05.subj.PTAN-0163.lab.TAN-486.iso.1,ERS1987183,ERR2184364,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184364/pilon/ERR2184364,HIGH
site.05.subj.PTAN-0164.lab.TAN-490.iso.1,ERS1987184,ERR2184365,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184365/pilon/ERR2184365,HIGH
site.05.subj.PTAN-0169.lab.TAN-506.iso.1,ERS1987189,ERR2184370,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184370/pilon/ERR2184370,HIGH
site.05.subj.PTAN-0170.lab.TAN-512.iso.1,ERS1987190,ERR2184371,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184371/pilon/ERR2184371,HIGH
site.05.subj.PTAN-0173.lab.TAN-515.iso.1,ERS1987193,ERR2184374,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184374/pilon/ERR2184374,MEDIUM
site.05.subj.PTAN-0177.lab.TAN-527.iso.1,ERS1987197,ERR2184378,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184378/pilon/ERR2184378,HIGH
site.05.subj.PTAN-0178.lab.TAN-528.iso.1,ERS1987198,ERR2184379,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184379/pilon/ERR2184379,HIGH
site.05.subj.PTAN-0179.lab.TAN-536.iso.1,ERS1987199,ERR2184380,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184380/pilon/ERR2184380,HIGH
site.05.subj.PTAN-0180.lab.TAN-531.iso.1,ERS1987200,ERR2184381,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184381/pilon/ERR2184381,HIGH
site.05.subj.PTAN-0184.lab.TAN-537.iso.1,ERS1987204,ERR2184385,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184385/pilon/ERR2184385,HIGH
site.05.subj.PTAN-0186.lab.TAN-548.iso.1,ERS1987206,ERR2184387,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184387/pilon/ERR2184387,HIGH
site.05.subj.PTAN-0187.lab.TAN-547.iso.1,ERS1987207,ERR2184388,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184388/pilon/ERR2184388,HIGH
site.05.subj.PTAN-0188.lab.TAN-002.iso.1,ERS1987208,ERR2184389,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184389/pilon/ERR2184389,HIGH
site.05.subj.PTAN-0189.lab.TAN-008.iso.1,ERS1987209,ERR2184390,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184390/pilon/ERR2184390,HIGH
site.05.subj.PTAN-0190.lab.TAN-009.iso.1,ERS1987210,ERR2184391,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184391/pilon/ERR2184391,HIGH
site.05.subj.PTAN-0191.lab.TAN-017.iso.3,ERS1987211,ERR2184392,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184392/pilon/ERR2184392,HIGH
site.05.subj.PTAN-0192.lab.TAN-023.iso.1,ERS1987212,ERR2184393,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184393/pilon/ERR2184393,HIGH
site.05.subj.PTAN-0194.lab.TAN-029.iso.1,ERS1987214,ERR2184395,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184395/pilon/ERR2184395,HIGH
site.05.subj.PTAN-0195.lab.TAN-034.iso.1,ERS1987215,ERR2184396,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184396/pilon/ERR2184396,HIGH
site.05.subj.PTAN-0196.lab.TAN-059.iso.1,ERS1987216,ERR2184397,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184397/pilon/ERR2184397,HIGH
site.05.subj.PTAN-0197.lab.TAN-088.iso.1,ERS1987217,ERR2184398,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184398/pilon/ERR2184398,HIGH
site.05.subj.PTAN-0199.lab.TAN-115.iso.1,ERS1987219,ERR2184400,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184400/pilon/ERR2184400,HIGH
site.05.subj.PTAN-0201.lab.TAN-133.iso.1,ERS1987221,ERR2184402,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184402/pilon/ERR2184402,HIGH
site.05.subj.PTAN-0203.lab.TAN-152.iso.1,ERS1987223,ERR2184404,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184404/pilon/ERR2184404,HIGH
site.05.subj.PTAN-0204.lab.TAN-156.iso.1,ERS1987224,ERR2184405,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184405/pilon/ERR2184405,HIGH
site.05.subj.PTAN-0205.lab.TAN-165.iso.1,ERS1987225,ERR2184406,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184406/pilon/ERR2184406,HIGH
site.05.subj.PTAN-0206.lab.TAN-172.iso.1,ERS1987226,ERR2184407,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184407/pilon/ERR2184407,HIGH
site.05.subj.PTAN-0207.lab.TAN-173.iso.1,ERS1987227,ERR2184408,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184408/pilon/ERR2184408,HIGH
site.05.subj.PTAN-0208.lab.TAN-183.iso.1,ERS1987228,ERR2184409,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184409/pilon/ERR2184409,HIGH
site.05.subj.PTAN-0209.lab.TAN-194.iso.1,ERS1987229,ERR2184410,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184410/pilon/ERR2184410,HIGH
site.05.subj.PTAN-0210.lab.TAN-196.iso.1,ERS1987230,ERR2184411,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184411/pilon/ERR2184411,HIGH
site.05.subj.PTAN-0211.lab.TAN-213.iso.1,ERS1987231,ERR2184412,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184412/pilon/ERR2184412,HIGH
site.05.subj.PTAN-0212.lab.TAN-216.iso.1,ERS1987232,ERR2184413,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184413/pilon/ERR2184413,HIGH
site.05.subj.PTAN-0213.lab.TAN-221.iso.1,ERS1987233,ERR2184414,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184414/pilon/ERR2184414,HIGH
site.05.subj.PTAN-0214.lab.TAN-224.iso.1,ERS1987234,ERR2184415,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184415/pilon/ERR2184415,HIGH
site.05.subj.PTAN-0216.lab.TAN-234.iso.1,ERS1987236,ERR2184417,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184417/pilon/ERR2184417,HIGH
site.05.subj.PTAN-0217.lab.TAN-242.iso.1,ERS1987237,ERR2184418,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184418/pilon/ERR2184418,HIGH
site.05.subj.PTAN-0218.lab.TAN-278.iso.1,ERS1987238,ERR2184419,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184419/pilon/ERR2184419,HIGH
site.05.subj.PTAN-0219.lab.TAN-280.iso.1,ERS1987239,ERR2184420,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184420/pilon/ERR2184420,HIGH
site.05.subj.PTAN-0220.lab.TAN-281.iso.1,ERS1987240,ERR2184421,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184421/pilon/ERR2184421,HIGH
site.05.subj.PTAN-0221.lab.TAN-282.iso.1,ERS1987241,ERR2184422,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184422/pilon/ERR2184422,HIGH
site.05.subj.PTAN-0223.lab.TAN-312.iso.1,ERS1987243,ERR2184424,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184424/pilon/ERR2184424,HIGH
site.05.subj.PTAN-0225.lab.TAN-360.iso.1,ERS1987245,ERR2184426,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184426/pilon/ERR2184426,HIGH
site.05.subj.PTAN-0226.lab.TAN-386.iso.1,ERS1987246,ERR2184427,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184427/pilon/ERR2184427,HIGH
site.05.subj.PTAN-0227.lab.TAN-401.iso.1,ERS1987247,ERR2184428,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184428/pilon/ERR2184428,HIGH
site.05.subj.PTAN-0228.lab.TAN-402.iso.1,ERS1987248,ERR2184429,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184429/pilon/ERR2184429,HIGH
site.05.subj.PTAN-0229.lab.TAN-434.iso.1,ERS1987249,ERR2184430,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR2184430/pilon/ERR2184430,HIGH
